generation,section,smiles,coordList,functionalization,success_prob
1,median,CC1CCNC1C,[4],"[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [5]}, {'functional_group': 'carboxyllic_acid', 'smiles_inds': [6]}]",0.0
1,median,CC(=O)NO,"[4, 2]",[],0.0
1,median,Cc1cc(C)c(c(C)c1)C1=CC(=NN1)c1cccc(n1)C1=Nc2ccccc2N1,"[21, 19, 12]",[],0.0
1,median,COc1cc(CCN)c(cc1OC)c1cccc[c-]1,"[7, 18]",[],0.0
1,median,O[B-]Nc1ccccn1,"[1, 8]","[{'functional_group': 'trichloro', 'smiles_inds': [4]}]",0.0
1,median,CC1(C)C2CCC1(C)C(C2)NCC1CCCN1,"[10, 16]",[],0.0
1,median,Cc1ccc([O-])c(C=NC(c2ccccc2)c2ccccc2)c1,"[8, 5]",[],0.0
1,top,Cl[Sb]1N(C(C)(C)C)[Sb](Cl)([N-2]C(C)(C)C)N1C(C)(C)C,"[14, 9, 2]","[{'functional_group': 'ether', 'smiles_inds': [6]}, {'functional_group': 'ethyl', 'smiles_inds': [4]}]",0.0
1,top,Nc1ccccc1N(=O)=O,[0],[],0.0
1,top,CC(C)c1cccc(C(C)C)c1[N-]Cc1cccc(n1)C1=[C-]C=CS1,"[21, 19, 12]",[],0.0
1,top,CC(C)(C)N1=CC=N([Ge]1)C(C)(C)C,[8],"[{'functional_group': 'cyano', 'smiles_inds': [5]}]",0.0
1,top,CN1N=C(C=C1C)C(C)(C)O,"[2, 10]","[{'functional_group': 'cyano', 'smiles_inds': [6]}, {'functional_group': 'carboxyl', 'smiles_inds': [4]}]",0.0
1,top,CCNC(=S)NN=CC1=CC=C(O1)N(=O)=O,"[6, 4]","[{'functional_group': 'ether', 'smiles_inds': [5]}, {'functional_group': 'phenyl', 'smiles_inds': [2]}]",0.0
1,top,C([N-]c1ccccc1)N(CP(c1ccccc1)c1ccccc1)c1ccccc1,"[10, 1, 8]",[],0.0
1,top,CC(C)(C)c1cc(cc(c1)C(C)(C)C)c1cc[c-]c(c1)C1=Nc2ccccc2S1,"[21, 17]",[],0.0
1,top,N#CC1=CC=CN1P(c1ccccc1)c1ccccc1,[7],"[{'functional_group': 'tribromo', 'smiles_inds': [13]}, {'functional_group': 'ketone', 'smiles_inds': [15]}]",0.0
1,top,O(P(Oc1cccc2cccnc12)Oc1cccc2cccnc12)c1cccc2cccnc12,"[1, 22]",[],0.0
1,top,CCN(CC)C(=O)C(Br)C(=O)N(CC)CC,"[10, 6]",[],0.0
1,top,[O-]c1cc2ccccc2cc1C=NC1CCCCCCC1,"[0, 12]",[],0.0
1,top,COC(=O)C(P(C1CCCCC1)C1CCCCC1)=C(P1C2(C)CC3(C)OC(C)(CC1(C)O3)O2)C(=O)OC,"[19, 5]","[{'functional_group': 'carboxyl', 'smiles_inds': [15]}, {'functional_group': 'carboxylate', 'smiles_inds': [27]}]",0.0
